Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,numSeats,numCands
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 056,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 075,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 056,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 057,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 058,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,writein,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,writein,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,writein,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,Ruben Wills,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Ruben Wills,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,writein,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,writein,Ruben Wills,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,writein,Japneet Singh,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,skipped,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,writein,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 055,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 054,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Adrienne E. Adams,Japneet Singh,Ruben Wills,skipped,1,4
AD: 32 ED: 039,,2021P4V1_ELE2,Ruben Wills,skipped,skipped,skipped,1,4
AD: 32 ED: 051,,2021P4V1_ELE2,Japneet Singh,skipped,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,skipped,skipped,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,skipped,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 050,,2021P4V1_ELE2,Adrienne E. Adams,Ruben Wills,Japneet Singh,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Japneet Singh,Adrienne E. Adams,Ruben Wills,skipped,1,4
AD: 32 ED: 052,,2021P4V1_ELE2,Japneet Singh,Ruben Wills,Adrienne E. Adams,skipped,1,4
AD: 32 ED: 049,,2021P4V1_ELE2,Ruben Wills,Adrienne E. Adams,Japneet Singh,skipped,1,4
AD: 32 ED: 053,,2021P4V1_ELE2,Ruben Wills,Japneet Singh,Adrienne E. Adams,skipped,1,4
