rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Loyal Ploof,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Write-Ins,Kevin Curley,6,1
Kevin Curley,Bob Kiss,Write-Ins,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Bob Kiss,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,skipped,skipped,6,1
Kevin Curley,Loyal Ploof,Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,Bob Kiss,Hinda Miller,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Bob Kiss,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,Louie the Cowman Beaudin,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,Bob Kiss,Loyal Ploof,Hinda Miller,6,1
Hinda Miller,Louie the Cowman Beaudin,Bob Kiss,Loyal Ploof,Kevin Curley,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Write-Ins,Louie the Cowman Beaudin,Bob Kiss,Hinda Miller,Kevin Curley,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Louie the Cowman Beaudin,Kevin Curley,Hinda Miller,Loyal Ploof,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,6,1
Kevin Curley,Write-Ins,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Write-Ins,Louie the Cowman Beaudin,Hinda Miller,Loyal Ploof,6,1
Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,Hinda Miller,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Loyal Ploof,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Bob Kiss,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Loyal Ploof,Bob Kiss,Louie the Cowman Beaudin,6,1
Bob Kiss,Loyal Ploof,Write-Ins,Kevin Curley,Louie the Cowman Beaudin,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Loyal Ploof,skipped,6,1
Hinda Miller,Bob Kiss,Write-Ins,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Write-Ins,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,6,1
Kevin Curley,Loyal Ploof,Bob Kiss,Louie the Cowman Beaudin,Hinda Miller,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,skipped,6,1
Kevin Curley,Hinda Miller,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Loyal Ploof,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,Bob Kiss,Write-Ins,Loyal Ploof,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,Hinda Miller,skipped,skipped,6,1
Kevin Curley,Loyal Ploof,Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Hinda Miller,Louie the Cowman Beaudin,Bob Kiss,Kevin Curley,Loyal Ploof,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Kevin Curley,Louie the Cowman Beaudin,Bob Kiss,Loyal Ploof,Hinda Miller,6,1
Bob Kiss,Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,Loyal Ploof,Bob Kiss,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Write-Ins,skipped,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,Kevin Curley,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Hinda Miller,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Loyal Ploof,Bob Kiss,Louie the Cowman Beaudin,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,6,1
Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,Hinda Miller,6,1
Bob Kiss,Louie the Cowman Beaudin,Hinda Miller,Loyal Ploof,Kevin Curley,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Loyal Ploof,Bob Kiss,Hinda Miller,Kevin Curley,Louie the Cowman Beaudin,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,Kevin Curley,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,Hinda Miller,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Bob Kiss,Loyal Ploof,6,1
Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Hinda Miller,Loyal Ploof,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Hinda Miller,Loyal Ploof,6,1
Hinda Miller,Kevin Curley,Write-Ins,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,Kevin Curley,Louie the Cowman Beaudin,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,skipped,skipped,6,1
Hinda Miller,Loyal Ploof,Bob Kiss,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Louie the Cowman Beaudin,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Write-Ins,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,Hinda Miller,Bob Kiss,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Bob Kiss,Kevin Curley,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,Hinda Miller,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Bob Kiss,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Write-Ins,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,6,1
Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,Bob Kiss,Loyal Ploof,6,1
Hinda Miller,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Louie the Cowman Beaudin,Hinda Miller,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Write-Ins,Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Louie the Cowman Beaudin,Loyal Ploof,6,1
Kevin Curley,Bob Kiss,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Hinda Miller,Kevin Curley,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Louie the Cowman Beaudin,Bob Kiss,Hinda Miller,Loyal Ploof,6,1
Bob Kiss,Kevin Curley,Write-Ins,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Bob Kiss,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Bob Kiss,Kevin Curley,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,Hinda Miller,Loyal Ploof,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Bob Kiss,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Loyal Ploof,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Bob Kiss,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,6,1
Hinda Miller,Kevin Curley,Loyal Ploof,Bob Kiss,Louie the Cowman Beaudin,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Loyal Ploof,Kevin Curley,Louie the Cowman Beaudin,skipped,6,1
Hinda Miller,Bob Kiss,Kevin Curley,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Kevin Curley,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,Hinda Miller,Bob Kiss,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Bob Kiss,Louie the Cowman Beaudin,Hinda Miller,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Loyal Ploof,Louie the Cowman Beaudin,Hinda Miller,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Loyal Ploof,Kevin Curley,6,1
Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,skipped,skipped,6,1
Hinda Miller,Loyal Ploof,Louie the Cowman Beaudin,Bob Kiss,Kevin Curley,6,1
Bob Kiss,Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,Loyal Ploof,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Hinda Miller,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Louie the Cowman Beaudin,Loyal Ploof,6,1
Hinda Miller,Kevin Curley,Bob Kiss,Loyal Ploof,Louie the Cowman Beaudin,6,1
Bob Kiss,Loyal Ploof,Hinda Miller,Louie the Cowman Beaudin,Kevin Curley,6,1
Bob Kiss,Hinda Miller,skipped,skipped,skipped,6,1
Bob Kiss,Kevin Curley,Hinda Miller,skipped,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Bob Kiss,Hinda Miller,Kevin Curley,Loyal Ploof,skipped,6,1
Bob Kiss,skipped,skipped,skipped,skipped,6,1
Hinda Miller,Bob Kiss,skipped,skipped,skipped,6,1
Kevin Curley,skipped,skipped,skipped,skipped,6,1
